ROM loaded successfully. size of ROM is 1301 bytes.
---LOG START---
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 1301 bytes.
ROM loaded successfully. size of ROM is 194 bytes.
ROM loaded successfully. size of ROM is 194 bytes.
ROM loaded successfully. size of ROM is 194 bytes.
ROM loaded successfully. size of ROM is 494 bytes.
ROM loaded successfully. size of ROM is 232 bytes.
ROM loaded successfully. size of ROM is 232 bytes.
ROM loaded successfully. size of ROM is 232 bytes.
ROM loaded successfully. size of ROM is 560 bytes.
ROM loaded successfully. size of ROM is 280 bytes.
ROM loaded successfully. size of ROM is 280 bytes.
ROM loaded successfully. size of ROM is 264 bytes.
ROM loaded successfully. size of ROM is 384 bytes.
ROM loaded successfully. size of ROM is 1792 bytes.
ROM loaded successfully. size of ROM is 1792 bytes.
ROM loaded successfully. size of ROM is 1792 bytes.
ROM loaded successfully. size of ROM is 1792 bytes.
ROM loaded successfully. size of ROM is 1792 bytes.
